"atom_id","source_dataset_id","source_row_id","domain","unit_type","primary_label","secondary_labels","anchor_entity","anchor_role","relation_label","secondary_entity","secondary_role","core_statement","attributes","tags","context_time","context_location","supports","contradicts","provenance","confidence","status","notes","","","","","",""
"forensics__r20__a170","forensics","20","forensics","entry_point","departure","[""LOC"",""forensics""]","departure","event_type","event_to_anomaly","LOC","anomaly_type","event_type=departure is linked to anomaly_type=LOC in forensics.","{""event_type"": ""departure"",""anomaly_type"": ""LOC""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 20.",""
"forensics__r21__a171","forensics","21","forensics","entry_point","departure","[""LOC"",""forensics""]","departure","event_type","event_to_anomaly","LOC","anomaly_type","event_type=departure is linked to anomaly_type=LOC in forensics.","{""event_type"": ""departure"",""anomaly_type"": ""LOC""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 21.",""
"forensics__r22__a172","forensics","22","forensics","entry_point","departure","[""LOC"",""forensics""]","departure","event_type","event_to_anomaly","LOC","anomaly_type","event_type=departure is linked to anomaly_type=LOC in forensics.","{""event_type"": ""departure"",""anomaly_type"": ""LOC""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 22.",""
"forensics__r23__a173","forensics","23","forensics","entry_point","departure","[""LOC"",""forensics""]","departure","event_type","event_to_anomaly","LOC","anomaly_type","event_type=departure is linked to anomaly_type=LOC in forensics.","{""event_type"": ""departure"",""anomaly_type"": ""LOC""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 23.",""
"forensics__r24__a174","forensics","24","forensics","entry_point","action","[""CAU"",""forensics""]","action","event_type","event_to_anomaly","CAU","anomaly_type","event_type=action is linked to anomaly_type=CAU in forensics.","{""event_type"": ""action"",""anomaly_type"": ""CAU""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 24.",""
"forensics__r25__a175","forensics","25","forensics","entry_point","action","[""CAU"",""forensics""]","action","event_type","event_to_anomaly","CAU","anomaly_type","event_type=action is linked to anomaly_type=CAU in forensics.","{""event_type"": ""action"",""anomaly_type"": ""CAU""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 25.",""
"forensics__r26__a176","forensics","26","forensics","entry_point","action","[""CAU"",""forensics""]","action","event_type","event_to_anomaly","CAU","anomaly_type","event_type=action is linked to anomaly_type=CAU in forensics.","{""event_type"": ""action"",""anomaly_type"": ""CAU""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 26.",""
"forensics__r27__a177","forensics","27","forensics","entry_point","action","[""CAU"",""forensics""]","action","event_type","event_to_anomaly","CAU","anomaly_type","event_type=action is linked to anomaly_type=CAU in forensics.","{""event_type"": ""action"",""anomaly_type"": ""CAU""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 27.",""
"forensics__r28__a178","forensics","28","forensics","entry_point","action","[""CAU"",""forensics""]","action","event_type","event_to_anomaly","CAU","anomaly_type","event_type=action is linked to anomaly_type=CAU in forensics.","{""event_type"": ""action"",""anomaly_type"": ""CAU""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 28.",""
"forensics__r29__a179","forensics","29","forensics","entry_point","action","[""CAU"",""forensics""]","action","event_type","event_to_anomaly","CAU","anomaly_type","event_type=action is linked to anomaly_type=CAU in forensics.","{""event_type"": ""action"",""anomaly_type"": ""CAU""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 29.",""
"behavioral_anomalies__r0__a180","behavioral_anomalies","0","behavioral_anomalies","entry_point","questioning","[""avoids eye contact"",""behavioral_anomalies""]","questioning","scenario_type","scenario_to_behavior","avoids eye contact","observable_behavior","scenario_type=questioning is linked to observable_behavior=avoids eye contact in behavioral_anomalies.","{""scenario_type"": ""questioning"",""observable_behavior"": ""avoids eye contact""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 0.",""
"behavioral_anomalies__r1__a181","behavioral_anomalies","1","behavioral_anomalies","entry_point","timeline_discussion","[""frequent pauses before answering"",""behavioral_anomalies""]","timeline_discussion","scenario_type","scenario_to_behavior","frequent pauses before answering","observable_behavior","scenario_type=timeline_discussion is linked to observable_behavior=frequent pauses before answering in behavioral_anomalies.","{""scenario_type"": ""timeline_discussion"",""observable_behavior"": ""frequent pauses before answering""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 1.",""
"behavioral_anomalies__r2__a182","behavioral_anomalies","2","behavioral_anomalies","entry_point","object_discussion","[""over-detailed description of minor object"",""behavioral_anomalies""]","object_discussion","scenario_type","scenario_to_behavior","over-detailed description of minor object","observable_behavior","scenario_type=object_discussion is linked to observable_behavior=over-detailed description of minor object in behavioral_anomalies.","{""scenario_type"": ""object_discussion"",""observable_behavior"": ""over-detailed description of minor object""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 2.",""
"behavioral_anomalies__r3__a183","behavioral_anomalies","3","behavioral_anomalies","entry_point","alibi_statement","[""repeating the same phrase almost verbatim"",""behavioral_anomalies""]","alibi_statement","scenario_type","scenario_to_behavior","repeating the same phrase almost verbatim","observable_behavior","scenario_type=alibi_statement is linked to observable_behavior=repeating the same phrase almost verbatim in behavioral_anomalies.","{""scenario_type"": ""alibi_statement"",""observable_behavior"": ""repeating the same phrase almost verbatim""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 3.",""
"behavioral_anomalies__r4__a184","behavioral_anomalies","4","behavioral_anomalies","entry_point","crowd_scene","[""changing who they think was present"",""behavioral_anomalies""]","crowd_scene","scenario_type","scenario_to_behavior","changing who they think was present","observable_behavior","scenario_type=crowd_scene is linked to observable_behavior=changing who they think was present in behavioral_anomalies.","{""scenario_type"": ""crowd_scene"",""observable_behavior"": ""changing who they think was present""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 4.",""
"behavioral_anomalies__r5__a185","behavioral_anomalies","5","behavioral_anomalies","entry_point","sensory_report","[""inconsistent color or clothing details"",""behavioral_anomalies""]","sensory_report","scenario_type","scenario_to_behavior","inconsistent color or clothing details","observable_behavior","scenario_type=sensory_report is linked to observable_behavior=inconsistent color or clothing details in behavioral_anomalies.","{""scenario_type"": ""sensory_report"",""observable_behavior"": ""inconsistent color or clothing details""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 5.",""
"behavioral_anomalies__r6__a186","behavioral_anomalies","6","behavioral_anomalies","entry_point","noise_event","[""confident about hearing words but unsure about source"",""behavioral_anomalies""]","noise_event","scenario_type","scenario_to_behavior","confident about hearing words but unsure about source","observable_behavior","scenario_type=noise_event is linked to observable_behavior=confident about hearing words but unsure about source in behavioral_anomalies.","{""scenario_type"": ""noise_event"",""observable_behavior"": ""confident about hearing words but unsure about source""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 6.",""
"behavioral_anomalies__r7__a187","behavioral_anomalies","7","behavioral_anomalies","entry_point","confrontation_memory","[""recalls tone vividly but not exact words"",""behavioral_anomalies""]","confrontation_memory","scenario_type","scenario_to_behavior","recalls tone vividly but not exact words","observable_behavior","scenario_type=confrontation_memory is linked to observable_behavior=recalls tone vividly but not exact words in behavioral_anomalies.","{""scenario_type"": ""confrontation_memory"",""observable_behavior"": ""recalls tone vividly but not exact words""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 7.",""
"behavioral_anomalies__r8__a188","behavioral_anomalies","8","behavioral_anomalies","entry_point","formal_interview","[""overly polite and minimal in answers"",""behavioral_anomalies""]","formal_interview","scenario_type","scenario_to_behavior","overly polite and minimal in answers","observable_behavior","scenario_type=formal_interview is linked to observable_behavior=overly polite and minimal in answers in behavioral_anomalies.","{""scenario_type"": ""formal_interview"",""observable_behavior"": ""overly polite and minimal in answers""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 8.",""
"behavioral_anomalies__r9__a189","behavioral_anomalies","9","behavioral_anomalies","entry_point","casual_retelling","[""adds small new details over time"",""behavioral_anomalies""]","casual_retelling","scenario_type","scenario_to_behavior","adds small new details over time","observable_behavior","scenario_type=casual_retelling is linked to observable_behavior=adds small new details over time in behavioral_anomalies.","{""scenario_type"": ""casual_retelling"",""observable_behavior"": ""adds small new details over time""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 9.",""
"behavioral_anomalies__r10__a190","behavioral_anomalies","10","behavioral_anomalies","entry_point","stressful_scene","[""laughs briefly at serious moment"",""behavioral_anomalies""]","stressful_scene","scenario_type","scenario_to_behavior","laughs briefly at serious moment","observable_behavior","scenario_type=stressful_scene is linked to observable_behavior=laughs briefly at serious moment in behavioral_anomalies.","{""scenario_type"": ""stressful_scene"",""observable_behavior"": ""laughs briefly at serious moment""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 10.",""
"behavioral_anomalies__r11__a191","behavioral_anomalies","11","behavioral_anomalies","entry_point","repeated_questioning","[""story becomes shorter with each retelling"",""behavioral_anomalies""]","repeated_questioning","scenario_type","scenario_to_behavior","story becomes shorter with each retelling","observable_behavior","scenario_type=repeated_questioning is linked to observable_behavior=story becomes shorter with each retelling in behavioral_anomalies.","{""scenario_type"": ""repeated_questioning"",""observable_behavior"": ""story becomes shorter with each retelling""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 11.",""
"behavioral_anomalies__r12__a192","behavioral_anomalies","12","behavioral_anomalies","entry_point","timeline_discussion","[""speaks quickly when covering a specific segment"",""behavioral_anomalies""]","timeline_discussion","scenario_type","scenario_to_behavior","speaks quickly when covering a specific segment","observable_behavior","scenario_type=timeline_discussion is linked to observable_behavior=speaks quickly when covering a specific segment in behavioral_anomalies.","{""scenario_type"": ""timeline_discussion"",""observable_behavior"": ""speaks quickly when covering a specific segment""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 12.",""
"behavioral_anomalies__r13__a193","behavioral_anomalies","13","behavioral_anomalies","entry_point","identity_discussion","[""alternates between 'I' and 'we'"",""behavioral_anomalies""]","identity_discussion","scenario_type","scenario_to_behavior","alternates between 'I' and 'we'","observable_behavior","scenario_type=identity_discussion is linked to observable_behavior=alternates between 'I' and 'we' in behavioral_anomalies.","{""scenario_type"": ""identity_discussion"",""observable_behavior"": ""alternates between 'I' and 'we'""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 13.",""
"behavioral_anomalies__r14__a194","behavioral_anomalies","14","behavioral_anomalies","entry_point","object_handling","[""avoids mentioning having touched an object"",""behavioral_anomalies""]","object_handling","scenario_type","scenario_to_behavior","avoids mentioning having touched an object","observable_behavior","scenario_type=object_handling is linked to observable_behavior=avoids mentioning having touched an object in behavioral_anomalies.","{""scenario_type"": ""object_handling"",""observable_behavior"": ""avoids mentioning having touched an object""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 14.",""
"behavioral_anomalies__r15__a195","behavioral_anomalies","15","behavioral_anomalies","entry_point","post_event_recall","[""remembers sequence but not exact times"",""behavioral_anomalies""]","post_event_recall","scenario_type","scenario_to_behavior","remembers sequence but not exact times","observable_behavior","scenario_type=post_event_recall is linked to observable_behavior=remembers sequence but not exact times in behavioral_anomalies.","{""scenario_type"": ""post_event_recall"",""observable_behavior"": ""remembers sequence but not exact times""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 15.",""
"behavioral_anomalies__r16__a196","behavioral_anomalies","16","behavioral_anomalies","entry_point","social_pressure","[""echoes another witness’s phrasing"",""behavioral_anomalies""]","social_pressure","scenario_type","scenario_to_behavior","echoes another witness’s phrasing","observable_behavior","scenario_type=social_pressure is linked to observable_behavior=echoes another witness’s phrasing in behavioral_anomalies.","{""scenario_type"": ""social_pressure"",""observable_behavior"": ""echoes another witness’s phrasing""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 16.",""
"behavioral_anomalies__r17__a197","behavioral_anomalies","17","behavioral_anomalies","entry_point","minor_inconsistency","[""changes tiny non-critical details"",""behavioral_anomalies""]","minor_inconsistency","scenario_type","scenario_to_behavior","changes tiny non-critical details","observable_behavior","scenario_type=minor_inconsistency is linked to observable_behavior=changes tiny non-critical details in behavioral_anomalies.","{""scenario_type"": ""minor_inconsistency"",""observable_behavior"": ""changes tiny non-critical details""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 17.",""
"behavioral_anomalies__r18__a198","behavioral_anomalies","18","behavioral_anomalies","entry_point","fear_of_judgment","[""downplays own emotional reaction"",""behavioral_anomalies""]","fear_of_judgment","scenario_type","scenario_to_behavior","downplays own emotional reaction","observable_behavior","scenario_type=fear_of_judgment is linked to observable_behavior=downplays own emotional reaction in behavioral_anomalies.","{""scenario_type"": ""fear_of_judgment"",""observable_behavior"": ""downplays own emotional reaction""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 18.",""
"behavioral_anomalies__r19__a199","behavioral_anomalies","19","behavioral_anomalies","entry_point","question_avoidance","[""redirects to another topic when asked specific question"",""behavioral_anomalies""]","question_avoidance","scenario_type","scenario_to_behavior","redirects to another topic when asked specific question","observable_behavior","scenario_type=question_avoidance is linked to observable_behavior=redirects to another topic when asked specific question in behavioral_anomalies.","{""scenario_type"": ""question_avoidance"",""observable_behavior"": ""redirects to another topic when asked specific question""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 19.",""
"behavioral_anomalies__r20__a200","behavioral_anomalies","20","behavioral_anomalies","entry_point","body_language_1","[""fidgeting with hands"",""behavioral_anomalies""]","body_language_1","scenario_type","scenario_to_behavior","fidgeting with hands","observable_behavior","scenario_type=body_language_1 is linked to observable_behavior=fidgeting with hands in behavioral_anomalies.","{""scenario_type"": ""body_language_1"",""observable_behavior"": ""fidgeting with hands""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 20.",""
"behavioral_anomalies__r21__a201","behavioral_anomalies","21","behavioral_anomalies","entry_point","body_language_2","[""crossing arms tightly"",""behavioral_anomalies""]","body_language_2","scenario_type","scenario_to_behavior","crossing arms tightly","observable_behavior","scenario_type=body_language_2 is linked to observable_behavior=crossing arms tightly in behavioral_anomalies.","{""scenario_type"": ""body_language_2"",""observable_behavior"": ""crossing arms tightly""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 21.",""
"behavioral_anomalies__r22__a202","behavioral_anomalies","22","behavioral_anomalies","entry_point","body_language_3","[""frequent leg bouncing"",""behavioral_anomalies""]","body_language_3","scenario_type","scenario_to_behavior","frequent leg bouncing","observable_behavior","scenario_type=body_language_3 is linked to observable_behavior=frequent leg bouncing in behavioral_anomalies.","{""scenario_type"": ""body_language_3"",""observable_behavior"": ""frequent leg bouncing""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 22.",""
"behavioral_anomalies__r23__a203","behavioral_anomalies","23","behavioral_anomalies","entry_point","body_language_4","[""rigid upright posture"",""behavioral_anomalies""]","body_language_4","scenario_type","scenario_to_behavior","rigid upright posture","observable_behavior","scenario_type=body_language_4 is linked to observable_behavior=rigid upright posture in behavioral_anomalies.","{""scenario_type"": ""body_language_4"",""observable_behavior"": ""rigid upright posture""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 23.",""
"behavioral_anomalies__r24__a204","behavioral_anomalies","24","behavioral_anomalies","entry_point","body_language_5","[""touching face repeatedly"",""behavioral_anomalies""]","body_language_5","scenario_type","scenario_to_behavior","touching face repeatedly","observable_behavior","scenario_type=body_language_5 is linked to observable_behavior=touching face repeatedly in behavioral_anomalies.","{""scenario_type"": ""body_language_5"",""observable_behavior"": ""touching face repeatedly""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 24.",""
"behavioral_anomalies__r25__a205","behavioral_anomalies","25","behavioral_anomalies","entry_point","body_language_6","[""avoiding turning their body toward you"",""behavioral_anomalies""]","body_language_6","scenario_type","scenario_to_behavior","avoiding turning their body toward you","observable_behavior","scenario_type=body_language_6 is linked to observable_behavior=avoiding turning their body toward you in behavioral_anomalies.","{""scenario_type"": ""body_language_6"",""observable_behavior"": ""avoiding turning their body toward you""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 25.",""
"behavioral_anomalies__r26__a206","behavioral_anomalies","26","behavioral_anomalies","entry_point","body_language_7","[""shrugging one shoulder more than the other"",""behavioral_anomalies""]","body_language_7","scenario_type","scenario_to_behavior","shrugging one shoulder more than the other","observable_behavior","scenario_type=body_language_7 is linked to observable_behavior=shrugging one shoulder more than the other in behavioral_anomalies.","{""scenario_type"": ""body_language_7"",""observable_behavior"": ""shrugging one shoulder more than the other""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 26.",""
"behavioral_anomalies__r27__a207","behavioral_anomalies","27","behavioral_anomalies","entry_point","body_language_8","[""frequent shifting in the chair"",""behavioral_anomalies""]","body_language_8","scenario_type","scenario_to_behavior","frequent shifting in the chair","observable_behavior","scenario_type=body_language_8 is linked to observable_behavior=frequent shifting in the chair in behavioral_anomalies.","{""scenario_type"": ""body_language_8"",""observable_behavior"": ""frequent shifting in the chair""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 27.",""
"behavioral_anomalies__r28__a208","behavioral_anomalies","28","behavioral_anomalies","entry_point","body_language_9","[""clenching jaw visibly"",""behavioral_anomalies""]","body_language_9","scenario_type","scenario_to_behavior","clenching jaw visibly","observable_behavior","scenario_type=body_language_9 is linked to observable_behavior=clenching jaw visibly in behavioral_anomalies.","{""scenario_type"": ""body_language_9"",""observable_behavior"": ""clenching jaw visibly""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 28.",""
"behavioral_anomalies__r29__a209","behavioral_anomalies","29","behavioral_anomalies","entry_point","body_language_10","[""gripping the edge of the table"",""behavioral_anomalies""]","body_language_10","scenario_type","scenario_to_behavior","gripping the edge of the table","observable_behavior","scenario_type=body_language_10 is linked to observable_behavior=gripping the edge of the table in behavioral_anomalies.","{""scenario_type"": ""body_language_10"",""observable_behavior"": ""gripping the edge of the table""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset behavioral_anomalies, row 29.",""
"motive_patterns__r0__a210","motive_patterns","0","motive_patterns","entry_point","miscommunication","[""avoid conflict"",""motive_patterns""]","miscommunication","motive_category","motive_to_surface","avoid conflict","surface_motive","motive_category=miscommunication is linked to surface_motive=avoid conflict in motive_patterns.","{""motive_category"": ""miscommunication"",""surface_motive"": ""avoid conflict""}","[""dataset:motive_patterns"",""col:motive_category"",""col:surface_motive""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset motive_patterns, row 0.",""
"motive_patterns__r1__a211","motive_patterns","1","motive_patterns","entry_point","opportunity","[""take unused item"",""motive_patterns""]","opportunity","motive_category","motive_to_surface","take unused item","surface_motive","motive_category=opportunity is linked to surface_motive=take unused item in motive_patterns.","{""motive_category"": ""opportunity"",""surface_motive"": ""take unused item""}","[""dataset:motive_patterns"",""col:motive_category"",""col:surface_motive""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset motive_patterns, row 1.",""
"motive_patterns__r2__a212","motive_patterns","2","motive_patterns","entry_point","fear","[""avoid punishment"",""motive_patterns""]","fear","motive_category","motive_to_surface","avoid punishment","surface_motive","motive_category=fear is linked to surface_motive=avoid punishment in motive_patterns.","{""motive_category"": ""fear"",""surface_motive"": ""avoid punishment""}","[""dataset:motive_patterns"",""col:motive_category"",""col:surface_motive""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset motive_patterns, row 2.",""
"motive_patterns__r3__a213","motive_patterns","3","motive_patterns","entry_point","obligation","[""follow instruction"",""motive_patterns""]","obligation","motive_category","motive_to_surface","follow instruction","surface_motive","motive_category=obligation is linked to surface_motive=follow instruction in motive_patterns.","{""motive_category"": ""obligation"",""surface_motive"": ""follow instruction""}","[""dataset:motive_patterns"",""col:motive_category"",""col:surface_motive""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset motive_patterns, row 3.",""
"motive_patterns__r4__a214","motive_patterns","4","motive_patterns","entry_point","personal_gain","[""improve situation"",""motive_patterns""]","personal_gain","motive_category","motive_to_surface","improve situation","surface_motive","motive_category=personal_gain is linked to surface_motive=improve situation in motive_patterns.","{""motive_category"": ""personal_gain"",""surface_motive"": ""improve situation""}","[""dataset:motive_patterns"",""col:motive_category"",""col:surface_motive""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset motive_patterns, row 4.",""
